,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
348,3116,Huron St & Franklin St,40.732659999999996,-73.95826,1017,521,154,1491,201,1692,0,05/01/2018
349,3117,Franklin St & Dupont St,40.735640000000004,-73.95866,791,322,78,1090,101,1191,0,05/01/2018
350,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,989,368,162,1315,204,1519,0,05/01/2018
351,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1740,461,155,2186,170,2356,0,05/01/2018
352,3120,Center Blvd & Borden Ave,40.741609999999994,-73.96044,352,105,129,402,184,586,0,05/01/2018
353,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,333,103,99,429,106,535,0,05/01/2018
354,3122,48 Ave & 5 St,40.74436328706688,-73.95587325096129,370,80,69,449,70,519,0,05/01/2018
355,3123,31 St & Thomson Ave,40.74469738,-73.93540375,367,84,40,446,45,491,0,05/01/2018
356,3124,46 Ave & 5 St,40.74731,-73.95451,1120,324,117,1401,160,1561,0,05/01/2018
357,3125,45 Rd & 11 St,40.74708586,-73.94977234,751,276,76,1001,102,1103,0,05/01/2018
358,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,1033,353,134,1407,113,1520,0,05/01/2018
359,3127,9 St & 44 Rd,40.74966,-73.9521,226,117,90,320,113,433,0,05/01/2018
360,3128,21 St & 43 Ave,40.75052534,-73.94594845,268,77,25,336,34,370,0,05/01/2018
361,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1768,646,424,2300,538,2838,0,05/01/2018
362,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,382,177,87,565,81,646,0,05/01/2018
363,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,1064,230,89,1289,94,1383,0,05/01/2018
364,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,1693,537,221,2154,297,2451,0,05/01/2018
365,3134,3 Ave & E 62 St,40.76312584,-73.96526895,1517,418,151,1909,177,2086,0,05/01/2018
366,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,1049,332,87,1395,73,1468,0,05/01/2018
367,3136,5 Ave & E 63 St,40.766368,-73.971518,1212,491,921,1413,1211,2624,0,05/01/2018
368,3137,5 Ave & E 73 St,40.77282817,-73.96685276,2289,1290,2635,2746,3468,6214,0,05/01/2018
369,3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,953,378,186,1300,217,1517,0,05/01/2018
370,3140,1 Ave & E 78 St,40.77140426,-73.9535166,2702,967,248,3657,260,3917,0,05/01/2018
371,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3898,1457,375,5439,291,5730,0,05/01/2018
372,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,2764,959,440,3716,447,4163,0,05/01/2018
373,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,1635,833,1619,2029,2058,4087,0,05/01/2018
374,3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,438,172,73,599,84,683,0,05/01/2018
375,3145,E 84 St & Park Ave,40.77862688,-73.95772073,1100,356,169,1393,232,1625,0,05/01/2018
